algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
KMeans(sk),0.99681,1.0,398998.3125,10.0,blobs,,,,,,,,,,,,,,,,,,,,,6796892.0,,10000.0,,,,,,,218194.83052,8.0,440320.0,10000.0,0.99562,0.0,0.04583,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.69381,2.4615,982134.8125,10.0,blobs,Ailon2009 tuned (no refinement),563.35769,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22564175.0,,10000.0,,1.0,10.0,,,48.0,8860.85786,8.0,2304.0,10000.0,0.8247,146.15011,1.12855,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.93561,1.00383,400529.47981,10.0,blobs,,22.11679,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,13526220.0,,10000.0,10.0,,,0.0,,,188682.09331,8.0,1424.0,10000.0,0.93806,0.38375,0.05299,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99681,1.0,399001.05142,10.0,blobs,,114.06814,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,13527302.0,,10000.0,,,,,32.0,,38369.14261,8.0,2816.0,10000.0,0.99562,0.00068,0.26062,211.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.99658,1.00061,399242.9334,10.0,blobs,,11.90787,1.5,,8192.0,,,,,10.0,,7621.93836,1875.0,0.25,,,,,,14.0,14486359.0,"[{'phase': 1, 'Li': 39.16328062985013, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.47945611021620754, 'median_limit': 2614, 'cost_limit': 1253.224980155204, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 58.74492094477519, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.7191841653243113, 'median_limit': 2614, 'cost_limit': 1879.837470232806, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 88.11738141716279, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 1.0787762479864669, 'median_limit': 2614, 'cost_limit': 2819.7562053492093, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 132.17607212574418, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 1.6181643719797003, 'median_limit': 2614, 'cost_limit': 4229.634308023814, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 198.26410818861626, 'raw_start_index': 2617, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 2.4272465579695504, 'median_limit': 2614, 'cost_limit': 6344.45146203572, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 297.39616228292437, 'raw_start_index': 2618, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 3.6408698369543253, 'median_limit': 2614, 'cost_limit': 9516.67719305358, 'winner_processed_items': 2615, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 2.3383569082551503, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 446.09424342438655, 'raw_start_index': 2619, 'raw_consumed': 3, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 5.461304755431488, 'median_limit': 2614, 'cost_limit': 14275.01578958037, 'winner_processed_items': 2618, 'winner_raw_points_read': 3, 'winner_num_centers': 2614, 'winner_cost': 16.371634252716547, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 669.1413651365798, 'raw_start_index': 2622, 'raw_consumed': 14, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 8.191957133147232, 'median_limit': 2614, 'cost_limit': 21412.523684370553, 'winner_processed_items': 2628, 'winner_raw_points_read': 14, 'winner_num_centers': 2614, 'winner_cost': 83.0524021514189, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 1003.7120477048697, 'raw_start_index': 2636, 'raw_consumed': 86, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 12.287935699720848, 'median_limit': 2614, 'cost_limit': 32118.785526555832, 'winner_processed_items': 2700, 'winner_raw_points_read': 86, 'winner_num_centers': 2614, 'winner_cost': 748.7148787675173, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 1505.5680715573046, 'raw_start_index': 2722, 'raw_consumed': 300, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 18.43190354958127, 'median_limit': 2614, 'cost_limit': 48178.17828983375, 'winner_processed_items': 2914, 'winner_raw_points_read': 300, 'winner_num_centers': 2614, 'winner_cost': 3619.7618265261785, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 2258.352107335957, 'raw_start_index': 3022, 'raw_consumed': 835, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 27.64785532437191, 'median_limit': 2614, 'cost_limit': 72267.26743475063, 'winner_processed_items': 3449, 'winner_raw_points_read': 835, 'winner_num_centers': 2614, 'winner_cost': 12867.222760337936, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 3387.5281610039356, 'raw_start_index': 3857, 'raw_consumed': 1760, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 41.47178298655786, 'median_limit': 2614, 'cost_limit': 108400.90115212594, 'winner_processed_items': 4374, 'winner_raw_points_read': 1760, 'winner_num_centers': 2614, 'winner_cost': 33120.54928184453, 'num_parallel_runs': 19}, {'phase': 13, 'Li': 5081.292241505904, 'raw_start_index': 5617, 'raw_consumed': 3185, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 62.207674479836804, 'median_limit': 2614, 'cost_limit': 162601.35172818892, 'winner_processed_items': 5799, 'winner_raw_points_read': 3185, 'winner_num_centers': 2614, 'winner_cost': 64511.7916060866, 'num_parallel_runs': 19}, {'phase': 14, 'Li': 7621.938362258856, 'raw_start_index': 8802, 'raw_consumed': 1198, 'summary_in_size': 2614, 'summary_out_size': 1875, 'chunk_size': 8192, 'facility_cost': 93.3115117197552, 'median_limit': 2614, 'cost_limit': 243902.02759228338, 'winner_processed_items': 3812, 'winner_raw_points_read': 1198, 'winner_num_centers': 1875, 'winner_cost': 50788.22435729721, 'num_parallel_runs': 19}]",10000.0,,,,,,,83.97801,8.0,165000.0,10000.0,0.99523,0.0613,119.07878,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.61864,1.0,33171.60156,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,6796699.0,,10000.0,,,,,,,170134.28699,8.0,440320.0,10000.0,0.75507,0.0,0.05877,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.47523,2.49986,82924.67187,10.0,anisotropic,Ailon2009 tuned (no refinement),473.78194,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22564175.0,,10000.0,,1.0,10.0,,,48.0,10528.81056,8.0,2304.0,10000.0,0.6851,149.98694,0.94977,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.63737,1.05095,34861.81339,10.0,anisotropic,,28.83595,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,13525450.0,,10000.0,10.0,,,0.0,,,138435.51258,8.0,1424.0,10000.0,0.76461,5.09535,0.07223,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.64226,1.06648,35377.00995,10.0,anisotropic,,109.065,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,13526735.0,,10000.0,,,,,32.0,,40315.05408,8.0,2816.0,10000.0,0.7666,6.64848,0.24804,42.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.6198,1.00007,33174.23951,10.0,anisotropic,,11.08669,1.5,,8192.0,,,,,10.0,,48.16845,2583.0,0.25,,,,,,12.0,14547550.0,"[{'phase': 1, 'Li': 0.5568765008329443, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.006817555543512644, 'median_limit': 2614, 'cost_limit': 17.820048026654216, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 0.8353147512494163, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.010226333315268966, 'median_limit': 2614, 'cost_limit': 26.730072039981323, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 1.2529721268741245, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.015339499972903448, 'median_limit': 2614, 'cost_limit': 40.095108059971984, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 1.8794581903111869, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.023009249959355174, 'median_limit': 2614, 'cost_limit': 60.14266208995798, 'winner_processed_items': 2615, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.02046323028186947, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 2.8191872854667803, 'raw_start_index': 2617, 'raw_consumed': 4, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.03451387493903276, 'median_limit': 2614, 'cost_limit': 90.21399313493697, 'winner_processed_items': 2619, 'winner_raw_points_read': 4, 'winner_num_centers': 2614, 'winner_cost': 0.12206456234793706, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 4.2287809282001705, 'raw_start_index': 2621, 'raw_consumed': 13, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.051770812408549145, 'median_limit': 2614, 'cost_limit': 135.32098970240546, 'winner_processed_items': 2627, 'winner_raw_points_read': 13, 'winner_num_centers': 2614, 'winner_cost': 0.49244961856721403, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 6.343171392300256, 'raw_start_index': 2634, 'raw_consumed': 41, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.07765621861282372, 'median_limit': 2614, 'cost_limit': 202.9814845536082, 'winner_processed_items': 2655, 'winner_raw_points_read': 41, 'winner_num_centers': 2614, 'winner_cost': 2.2088776290856273, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 9.514757088450384, 'raw_start_index': 2675, 'raw_consumed': 161, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.11648432791923558, 'median_limit': 2614, 'cost_limit': 304.4722268304123, 'winner_processed_items': 2775, 'winner_raw_points_read': 161, 'winner_num_centers': 2614, 'winner_cost': 12.891593840018052, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 14.272135632675576, 'raw_start_index': 2836, 'raw_consumed': 506, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.17472649187885336, 'median_limit': 2614, 'cost_limit': 456.70834024561844, 'winner_processed_items': 3120, 'winner_raw_points_read': 506, 'winner_num_centers': 2614, 'winner_cost': 53.10642888582731, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 21.408203449013364, 'raw_start_index': 3342, 'raw_consumed': 1105, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.26208973781828004, 'median_limit': 2614, 'cost_limit': 685.0625103684276, 'winner_processed_items': 3719, 'winner_raw_points_read': 1105, 'winner_num_centers': 2614, 'winner_cost': 146.74984749400662, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 32.11230517352004, 'raw_start_index': 4447, 'raw_consumed': 2075, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.39313460672742, 'median_limit': 2614, 'cost_limit': 1027.5937655526413, 'winner_processed_items': 4689, 'winner_raw_points_read': 2075, 'winner_num_centers': 2614, 'winner_cost': 305.78104758476775, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 48.16845776028006, 'raw_start_index': 6522, 'raw_consumed': 3478, 'summary_in_size': 2614, 'summary_out_size': 2583, 'chunk_size': 8192, 'facility_cost': 0.58970191009113, 'median_limit': 2614, 'cost_limit': 1541.390648328962, 'winner_processed_items': 6092, 'winner_raw_points_read': 3478, 'winner_num_centers': 2583, 'winner_cost': 556.9077283501601, 'num_parallel_runs': 19}]",10000.0,,,,,,,90.19824,8.0,227304.0,10000.0,0.75559,0.00795,110.8669,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.61415,1.0,35873.82421,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,6797001.0,,10000.0,,,,,,,142316.34077,8.0,440320.0,10000.0,0.76466,0.0,0.07026,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.64411,1.6858,60476.30468,10.0,anisotropic,Ailon2009 tuned (no refinement),518.258,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22564226.0,,10000.0,,1.0,10.0,,,48.0,9630.16135,8.0,2304.0,10000.0,0.78684,68.58059,1.0384,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.62992,1.03334,37070.04077,10.0,anisotropic,,28.04235,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,13525670.0,,10000.0,10.0,,,0.0,,,141740.02895,8.0,1424.0,10000.0,0.76292,3.33451,0.07055,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.6186,0.94002,33722.40588,10.0,anisotropic,,140.45065,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,13526697.0,,10000.0,,,,,32.0,,31859.49199,8.0,2816.0,10000.0,0.75403,-5.99718,0.31387,77.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.62219,0.92469,33172.47476,10.0,anisotropic,,10.58445,1.5,,8192.0,,,,,10.0,,48.16845,2609.0,0.25,,,,,,12.0,14549969.0,"[{'phase': 1, 'Li': 0.5568765008329443, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.006817555543512644, 'median_limit': 2614, 'cost_limit': 17.820048026654216, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 0.8353147512494163, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.010226333315268966, 'median_limit': 2614, 'cost_limit': 26.730072039981323, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 1.2529721268741245, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.015339499972903448, 'median_limit': 2614, 'cost_limit': 40.095108059971984, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 1.8794581903111869, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.023009249959355174, 'median_limit': 2614, 'cost_limit': 60.14266208995798, 'winner_processed_items': 2615, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.02126234412520489, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 2.8191872854667803, 'raw_start_index': 2617, 'raw_consumed': 5, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.03451387493903276, 'median_limit': 2614, 'cost_limit': 90.21399313493697, 'winner_processed_items': 2620, 'winner_raw_points_read': 5, 'winner_num_centers': 2614, 'winner_cost': 0.15307593937941988, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 4.2287809282001705, 'raw_start_index': 2622, 'raw_consumed': 14, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.051770812408549145, 'median_limit': 2614, 'cost_limit': 135.32098970240546, 'winner_processed_items': 2628, 'winner_raw_points_read': 14, 'winner_num_centers': 2614, 'winner_cost': 0.5142687678063993, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 6.343171392300256, 'raw_start_index': 2636, 'raw_consumed': 47, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.07765621861282372, 'median_limit': 2614, 'cost_limit': 202.9814845536082, 'winner_processed_items': 2661, 'winner_raw_points_read': 47, 'winner_num_centers': 2614, 'winner_cost': 2.6490878647220324, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 9.514757088450384, 'raw_start_index': 2683, 'raw_consumed': 152, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.11648432791923558, 'median_limit': 2614, 'cost_limit': 304.4722268304123, 'winner_processed_items': 2766, 'winner_raw_points_read': 152, 'winner_num_centers': 2614, 'winner_cost': 12.238901422399035, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 14.272135632675576, 'raw_start_index': 2835, 'raw_consumed': 488, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.17472649187885336, 'median_limit': 2614, 'cost_limit': 456.70834024561844, 'winner_processed_items': 3102, 'winner_raw_points_read': 488, 'winner_num_centers': 2614, 'winner_cost': 51.88683889046481, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 21.408203449013364, 'raw_start_index': 3323, 'raw_consumed': 1127, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.26208973781828004, 'median_limit': 2614, 'cost_limit': 685.0625103684276, 'winner_processed_items': 3741, 'winner_raw_points_read': 1127, 'winner_num_centers': 2614, 'winner_cost': 148.05845843030804, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 32.11230517352004, 'raw_start_index': 4450, 'raw_consumed': 2181, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.39313460672742, 'median_limit': 2614, 'cost_limit': 1027.5937655526413, 'winner_processed_items': 4795, 'winner_raw_points_read': 2181, 'winner_num_centers': 2614, 'winner_cost': 325.8773488756062, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 48.16845776028006, 'raw_start_index': 6631, 'raw_consumed': 3369, 'summary_in_size': 2614, 'summary_out_size': 2609, 'chunk_size': 8192, 'facility_cost': 0.58970191009113, 'median_limit': 2614, 'cost_limit': 1541.390648328962, 'winner_processed_items': 5983, 'winner_raw_points_read': 3369, 'winner_num_centers': 2609, 'winner_cost': 536.7304512806297, 'num_parallel_runs': 19}]",10000.0,,,,,,,94.47817,8.0,229592.0,10000.0,0.75614,-7.53014,105.84455,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.6199,1.0,33170.07421,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,6796397.0,,10000.0,,,,,,,189008.04797,8.0,440320.0,10000.0,0.75581,0.0,0.0529,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.58178,1.5036,49874.76562,10.0,anisotropic,Ailon2009 tuned (no refinement),430.1338,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22564175.0,,10000.0,,1.0,10.0,,,48.0,11611.61695,8.0,2304.0,10000.0,0.74527,50.36072,0.8612,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.5772,1.15669,38367.52695,10.0,anisotropic,,31.394,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,13526034.0,,10000.0,10.0,,,0.0,,,134596.20465,8.0,1424.0,10000.0,0.72957,15.6691,0.07429,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.64083,1.01635,33712.61294,10.0,anisotropic,,114.50804,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,13526456.0,,10000.0,,,,,32.0,,36141.51717,8.0,2816.0,10000.0,0.76645,1.63562,0.27669,211.0,insertion-only,Kmeans_sweep
